ID,elat,elon
41295,-59.25,309.8
41296,-56.97,326.3
41297,-50.14,337.3
41298,-18.25,36.87
41314,2.04,85.4
41317,4.95,72.45
41323,-48.67,82.62
41329,-11.32,152.24
41330,-3.66,144.67
41331,29.35,178.37
41332,27.68,145.53
41334,11.1,170.75
41337,-24.6,47.27
41338,-43.75,83.16
41339,-21.06,49.85
41346,-47.52,73.88
41347,9.49,170.22
41399,-61.0,308.4
41400,-62.04,306.47
41401,-2.68,148.45
41402,-58.63,319.83
41405,13.77,231.1
41406,35.15,328.6
41407,22.03,161.53
41408,-61.05,309.01
41410,-63.35,308.52
41411,-10.57,233.46
41412,-59.16,318.0
41413,-60.0,309.64
41414,-62.11,306.62
41415,-15.3,334.38
41416,-16.81,202.56
41417,-47.62,100.11
41418,-49.81,68.85
41419,-47.46,97.58
41421,32.07,334.11
41436,25.28,121.72
41443,34.13,330.67
41463,39.06,332.03
41469,32.02,297.73
41470,36.88,328.16
41472,22.45,120.94
41473,26.18,127.92
41474,11.51,109.16
41475,28.55,129.57
41476,31.5,206.34
41477,34.59,138.16
41478,-0.92,105.89
41479,18.5,110.7
41480,2.45,104.54
41481,17.69,110.63
41482,20.6,110.5
41483,41.18,216.75
41484,24.72,204.62
41485,32.98,205.25
41486,24.49,213.9
41487,36.14,211.47
41488,24.46,124.15
41489,29.1,189.44
41490,15.33,109.1
41491,27.6,231.08
41492,33.6,130.11
41493,24.01,122.59
41494,39.89,159.05
41495,37.69,332.53
41496,21.35,113.15
41497,38.36,194.66
41498,32.74,132.63
41499,32.35,202.99
41500,28.42,129.47
41501,11.86,138.4
41531,-48.88,25.59
41534,-9.36,44.67
41535,-33.8,114.98
41536,-33.61,52.08
41537,-60.2,322.28
41538,-42.24,157.23
41539,-53.93,333.02
41540,-58.12,335.86
41544,36.04,210.21
41545,-34.55,135.99
41546,-36.42,69.19
41547,-37.42,81.94
41549,-50.02,97.55
41551,-45.9,105.36
41559,-46.65,101.23
41560,-45.34,105.23
41561,-48.69,86.35
41565,30.87,199.58
41567,15.22,145.99
41568,22.34,140.01
41575,-49.71,68.76
41576,-42.9,152.92
41577,-26.62,87.51
41578,28.3,300.88
41579,-54.17,339.05
41580,-52.4,34.94
41581,24.16,287.27
41582,27.18,295.17
41583,-29.43,48.05
41584,21.75,299.82
41585,23.88,301.74
41586,-52.59,10.32
41587,28.15,302.48
41588,22.28,289.9
41593,-46.42,141.03
41594,-42.17,219.13
41595,6.12,347.56
41596,1.54,276.99
41597,33.81,135.13
41598,18.41,147.44
41599,25.44,145.97
41600,-14.2,218.88
41601,-11.85,347.72
41602,25.14,121.84
41603,22.53,131.96
41604,23.27,130.01
41606,17.17,140.39
41607,19.38,121.43
41608,28.22,160.81
41609,20.24,166.22
41612,54.17,171.38
41613,54.83,166.74
41615,59.28,180.45
41628,15.06,121.9
41632,-14.33,214.19
41635,56.83,205.75
41640,-32.81,320.42
41662,4.55,5.7
41663,39.25,205.54
41664,-22.49,319.83
41665,32.86,132.98
41667,42.98,211.27
41668,3.11,281.41
41669,12.71,325.82
41670,34.41,165.5
41671,-12.8,218.54
41672,22.03,123.03
41673,-17.0,220.47
41674,16.19,129.75
41675,-12.08,322.43
41676,-18.08,219.05
41678,28.42,126.44
41681,-36.0,354.24
41686,-19.62,353.59
41694,-34.68,328.85
41697,-23.09,225.13
41698,-15.22,249.96
41699,-26.22,184.52
41700,-18.55,179.88
41702,-14.1,348.33
41703,-16.76,217.16
41705,11.73,205.98
41706,9.55,202.46
41707,-18.92,195.82
41708,3.7,352.77
41709,-10.76,162.29
41710,-8.52,231.07
41713,56.03,199.26
41735,36.91,196.82
41736,7.51,347.25
41741,38.34,147.01
41746,57.1,206.91
41753,29.14,126.75
41759,30.94,129.46
41760,-18.84,320.29
41768,23.42,174.32
41769,-2.4,316.05
41783,-49.03,106.86
41784,-45.4,115.29
41785,-47.79,130.83
41786,-44.96,94.73
41787,-48.37,77.4
41794,-48.48,80.81
41795,-44.59,118.36
41796,-49.12,100.03
41797,-50.42,119.02
41798,-45.31,95.42
41799,21.52,181.86
41800,-48.6,96.99
41803,-13.86,143.86
41805,19.35,187.66
41806,-2.71,189.93
41859,-18.6,327.84
41863,28.23,122.16
41864,32.78,128.93
41865,27.31,122.84
41866,23.7,120.14
41867,2.74,103.59
41868,18.24,171.6
41870,-10.08,343.38
41871,-21.12,209.28
41872,4.27,274.78
41873,-13.29,176.09
41874,1.41,251.46
41876,4.08,202.13
41877,-18.18,181.27
41878,9.06,227.2
41882,-34.4,264.45
41883,-16.93,209.77
41886,-4.66,171.21
41887,-7.46,178.79
41888,-8.6,160.58
41889,28.95,129.29
42447,14.26,232.54
42463,-10.84,162.38
42464,8.85,254.93
42465,-8.76,161.0
42466,-8.94,202.12
42467,19.45,193.16
42468,-5.45,159.41
42469,14.45,200.79
42470,10.67,270.1
42471,-9.73,196.7
42474,-18.59,202.2
42475,10.85,233.4
42477,10.99,168.88
42479,-62.27,306.56
42487,-62.39,306.71
42488,-57.59,331.65
42490,70.26,20.71
42494,42.68,339.99
42502,17.52,157.86
42503,-13.51,175.78
42513,-62.34,308.58
42515,-20.27,34.74
42519,2.16,45.64
42529,-5.58,329.31
42530,8.04,136.21
42539,-25.31,64.47
42540,-20.06,43.43
42541,20.81,122.96
42543,36.84,160.88
42544,28.43,131.75
42546,33.93,139.44
42547,25.13,121.18
42549,-11.17,185.54
42562,-10.52,181.42
42563,-25.37,187.26
42564,8.97,207.15
42565,-17.09,168.38
42566,-22.3,167.24
42567,-14.9,155.51
42569,20.93,181.68
42571,10.33,179.65
42572,4.93,260.48
42573,9.09,269.53
42574,-14.42,170.12
42575,-19.95,338.22
42576,13.01,269.1
42577,14.12,267.48
42578,2.83,279.37
42579,8.48,280.18
42580,10.03,215.98
42581,3.61,261.6
42584,12.09,134.88
42585,-16.02,217.67
42586,-13.72,184.06
42587,13.93,228.34
42592,-25.25,200.06
42593,-11.06,152.4
42594,-11.76,264.43
42596,-2.73,317.98
42607,-13.94,278.02
42608,-17.17,215.66
42642,11.63,190.98
42644,14.7,126.33
42645,15.76,142.61
42646,-13.72,201.48
42647,-6.54,325.16
42648,55.83,353.4
42649,31.39,317.37
42650,28.02,333.49
42651,16.39,184.58
42652,17.27,82.69
42653,40.14,5.25
42656,44.9,356.61
42657,54.31,350.11
42658,10.12,80.89
42661,39.38,328.74
42665,-8.96,175.0
42666,10.21,198.56
42667,-18.86,195.56
42668,11.58,205.02
42672,8.57,237.96
42679,-14.94,284.46
42685,14.59,161.84
42686,10.15,256.38
42687,-7.31,169.68
42688,-2.42,213.38
42689,-16.7,178.48
42690,6.91,236.92
42691,-6.0,156.3
42693,-12.17,188.39
42696,-4.54,187.87
42697,26.65,183.01
42698,-6.77,190.21
42708,0.65,72.2
42710,2.93,215.85
42716,-43.4,331.43
42719,-8.26,169.0
42720,-12.14,281.96
42722,-17.77,179.43
42724,-13.28,282.85
42726,-17.61,275.71
42727,-10.26,281.91
42728,-22.84,201.42
42737,-39.97,308.27
42750,-43.92,316.98
42755,-40.66,13.47
42757,-45.01,12.1
42758,-49.24,344.15
42759,-45.64,344.63
42760,8.27,187.32
42761,-18.18,181.27
42762,17.01,343.71
42763,8.94,211.03
42764,-10.41,162.1
42778,-3.91,205.46
42789,51.77,349.53
42790,26.73,282.93
42791,2.48,171.65
42792,62.92,302.53
42793,-4.17,322.43
42794,76.53,14.24
42795,-16.52,216.21
42803,-14.7,189.81
42804,12.06,298.4
42805,-30.07,343.76
42806,0.06,338.77
42807,2.13,262.6
42808,-2.06,279.21
42810,25.89,328.21
42811,-53.47,325.8
42812,29.27,332.33
42814,-63.12,300.24
42815,-61.08,305.4
42830,-63.78,299.54
42847,-64.2,296.86
42905,41.35,151.15
42921,-15.71,180.01
42929,41.17,170.76
42942,11.31,259.87
42946,42.58,177.13
42949,49.94,148.13
42957,-31.3,160.21
42961,-37.74,174.79
42965,35.37,33.15
42966,-6.07,151.31
42970,48.92,144.5
42973,-34.7,173.15
42975,-61.0,302.95
42977,-62.26,302.25
42979,-64.31,298.81
42982,-70.8,282.57
42983,-57.83,304.33
42992,-39.08,17.73
42997,2.32,93.15
42998,37.96,310.83
43003,-17.6,186.61
43004,-12.69,192.28
43007,-12.46,205.92
43008,-10.71,152.81
43010,-13.05,157.28
43011,10.57,217.15
43026,-26.61,327.91
43029,-16.4,185.79
43030,10.16,166.03
43031,12.71,201.18
43032,-25.96,183.93
43033,12.98,190.2
43507,-8.23,201.9
43509,25.03,285.5
43510,4.37,8.42
43511,26.67,127.81
43513,-12.43,270.5
43515,-21.25,236.69
43516,-6.18,325.06
43517,-7.88,276.19
43521,14.15,122.05
43523,30.84,129.92
43524,-25.62,228.89
43525,30.33,130.78
43526,17.55,145.91
43527,11.6,308.14
43528,-10.61,261.06
43534,-9.11,336.1
43535,17.37,235.64
43538,7.12,224.02
43540,-13.75,325.33
43551,29.05,196.37
43552,-63.54,308.75
43553,-60.78,310.49
43554,-61.09,308.37
43555,-62.79,307.8
43557,-63.34,306.96
43558,-18.47,333.98
43559,-16.53,204.93
43562,-12.72,321.89
43563,-19.17,150.13
43564,33.6,319.77
43565,34.58,302.35
43567,7.45,182.82
43568,-38.82,143.43
43569,-37.97,137.27
43570,-56.43,327.01
43571,-46.87,194.74
43572,31.18,292.98
43573,-56.9,317.45
43574,-57.56,319.3
43575,-52.31,331.36
43576,-59.1,310.68
43577,7.1,82.07
43578,2.55,77.58
43579,-2.15,315.54
43580,-20.43,55.31
43581,-1.63,9.12
43582,29.88,346.97
43583,20.55,273.07
43584,25.51,304.56
43585,24.37,289.55
43586,26.16,282.85
43587,27.36,302.96
43588,25.13,290.76
43589,29.45,344.5
43590,28.47,343.4
43591,29.67,298.52
43592,-4.41,355.87
43593,-3.31,333.11
43594,-5.89,39.21
43595,13.34,331.52
43596,-19.65,63.41
43597,-4.03,345.52
43598,15.12,51.35
43600,-4.36,2.76
43601,-6.15,354.2
43602,-40.9,233.05
43603,-27.1,217.96
43604,-29.12,248.23
43605,-43.77,285.9
43606,-2.66,317.82
43607,-40.71,175.09
43608,-39.1,146.44
43609,-4.76,344.66
43610,-26.56,163.52
43611,-21.65,350.44
43612,-32.4,125.76
43613,9.56,127.02
43614,-55.64,291.69
43615,-13.0,332.73
43616,-58.85,340.76
43617,-54.8,288.17
43618,-22.04,150.14
43619,-57.35,1.69
43620,-64.78,158.21
43621,-28.79,338.82
43622,-20.91,319.39
43623,-17.58,322.12
43624,-4.76,324.03
43625,38.95,300.73
43626,10.22,214.0
43627,2.19,312.23
43628,-28.71,346.5
43629,-28.35,359.26
43630,-35.92,31.55
43631,-25.61,351.82
43632,-12.38,322.17
43633,-6.2,325.2
43634,28.57,241.52
43635,4.35,8.02
43636,-3.82,322.33
43637,4.39,357.59
43638,-4.81,324.16
43639,-8.84,324.89
43640,-34.26,328.78
43641,-11.76,274.05
43642,12.27,127.11
43643,12.68,124.4
43644,2.52,128.68
43645,25.21,243.51
43646,-2.27,165.35
43647,32.72,306.03
43648,-8.58,171.78
43650,-4.37,166.79
43651,-8.15,178.02
43652,-8.47,187.5
43653,-7.08,331.3
43654,21.41,236.31
43655,-2.86,107.57
43656,-12.62,144.85
43657,7.45,100.46
43658,-13.59,323.67
43659,6.78,150.07
43660,15.47,122.04
43661,27.89,236.25
43662,-13.05,143.51
43663,24.57,137.64
43664,12.1,125.56
43665,18.28,341.42
43666,14.21,152.46
43667,-12.89,143.53
43668,24.91,215.25
43669,27.77,145.35
43670,28.6,130.02
43671,-6.3,149.01
43672,-14.9,211.82
43673,-4.09,145.08
43674,6.6,192.67
43676,-14.16,190.35
43677,28.9,234.32
43678,-12.86,345.2
43679,-17.81,178.78
43680,11.67,162.26
43681,1.67,131.65
43682,-16.16,179.63
43683,16.49,227.74
43684,-6.08,233.42
43686,19.22,221.68
43687,21.97,120.86
43688,14.65,228.05
43689,-17.38,210.06
43690,19.34,223.07
43691,-19.94,185.58
43692,-11.14,152.33
43693,15.22,132.38
43694,-14.9,212.09
43695,-10.37,199.1
43696,13.52,332.26
43739,58.93,356.5
43740,11.55,60.12
43741,2.51,73.3
43743,6.51,82.53
43744,1.6,44.6
43745,49.18,342.38
43746,4.0,47.55
43747,17.09,91.15
43748,15.14,51.26
43757,6.9,303.21
43758,-28.04,223.23
43766,36.07,236.24
43767,-1.32,9.0
43768,-4.72,334.12
43786,22.66,131.36
43811,9.68,126.6
43824,-11.74,281.72
43868,32.62,220.43
43869,25.33,283.69
43870,43.25,225.59
43877,-39.65,233.82
43878,-31.55,347.63
43887,0.04,334.2
43890,-2.03,8.93
43891,-7.76,216.79
43968,-5.7,324.82
43973,6.12,3.87
43975,16.38,285.56
43977,0.11,314.88
43979,-31.58,237.45
43982,-29.59,241.39
43983,7.32,274.06
43984,0.02,268.77
43986,-16.09,217.68
43987,1.31,264.06
43988,17.47,282.58
43989,20.29,285.81
43990,12.62,276.47
43991,22.4,287.15
43992,8.16,302.11
43993,15.14,342.97
43995,8.29,73.01
43997,21.69,288.55
44000,45.41,337.25
44002,21.63,115.75
44004,16.15,109.25
44006,15.58,108.98
44008,21.98,118.61
44009,12.75,110.58
44010,16.47,112.96
44011,15.83,108.89
44012,15.36,109.0
44014,17.62,110.5
44015,-29.62,226.97
44017,-24.56,225.45
44018,-36.75,274.04
44019,-32.87,230.38
44020,-36.3,256.68
44021,-30.41,238.67
44022,-30.83,249.5
44025,-32.02,234.38
44026,-24.35,231.7
44028,-13.17,321.26
44029,-28.82,248.41
44030,-29.84,210.06
44031,-30.1,95.86
44033,-8.06,325.39
44034,-33.26,261.27
44035,-21.85,70.51
44036,33.61,302.96
44037,18.21,343.73
44038,18.4,291.56
44039,18.0,343.88
44040,4.39,357.92
44041,21.57,272.32
44044,-34.68,343.3
44045,-2.06,315.62
44046,11.11,276.22
44047,20.5,272.85
44048,11.87,125.49
44049,19.83,290.18
44051,-34.33,9.08
44052,-31.25,348.5
44053,-39.41,331.8
44054,-17.99,146.66
44055,-2.18,41.08
44056,-30.02,331.19
44060,-1.12,105.3
44061,15.69,109.36
44062,6.65,104.77
44065,39.43,140.01
44071,22.73,286.12
44074,35.98,322.51
44075,-28.49,345.5
44077,32.12,163.18
44078,-8.95,159.97
44080,-15.15,212.62
44081,13.28,189.25
44082,-25.0,186.88
44083,28.15,145.01
44084,5.94,237.2
44085,-10.92,143.83
44087,37.4,186.74
44088,-2.22,146.98
44089,29.03,344.39
44090,15.28,122.38
44091,-8.9,160.15
44092,26.52,331.6
44093,37.09,334.83
44094,-16.5,180.07
44095,-0.78,215.92
44096,23.3,301.99
44097,9.38,126.42
44098,13.1,127.71
44099,41.59,332.9
44100,35.85,193.46
44101,-11.77,163.33
44102,-6.88,157.03
44103,28.55,343.62
44104,14.71,167.36
44105,2.71,208.61
44106,28.28,343.62
44107,27.14,343.66
44108,-10.3,166.35
44109,8.78,148.76
44110,9.05,126.41
44111,-1.5,145.1
44112,-15.73,180.05
44113,28.02,343.42
44114,-11.13,143.03
44115,24.01,296.55
44116,20.08,141.18
44117,-3.52,99.15
44118,-16.69,177.63
44119,-11.25,166.57
44120,47.71,174.17
44121,34.34,310.25
44123,-22.26,191.26
44125,6.66,159.8
44126,-27.19,316.17
44127,-31.85,359.41
44128,-18.98,340.38
44129,-51.86,171.37
44130,-26.69,342.67
44131,-19.76,35.07
44132,-37.48,309.16
44133,-26.28,329.46
44134,-60.13,302.61
44135,-24.79,359.93
44136,-3.49,118.83
44137,-6.7,156.1
44138,12.91,183.74
44139,-9.32,220.06
44140,-24.77,152.45
44141,-17.35,216.18
44142,-18.19,186.75
44143,-11.4,152.81
44144,-5.41,102.44
44145,-32.05,193.27
44146,-28.51,254.81
44147,-32.14,248.99
44148,-34.43,240.48
44149,-29.34,218.7
44150,-27.85,236.66
44151,-33.36,259.23
44152,-26.77,247.98
44153,-16.4,217.01
44154,-27.2,250.61
44155,-32.24,241.03
44156,-38.62,30.08
44157,-48.94,316.96
44158,-4.14,321.94
44159,-25.14,320.25
44160,15.57,259.54
44161,-39.37,37.38
44162,-50.7,3.92
44164,-20.41,185.47
44165,46.62,190.36
44166,5.51,282.46
44167,44.5,202.76
44168,-22.45,331.88
44169,-9.49,74.6
44170,-11.53,194.59
44171,3.92,268.44
44172,-17.41,218.52
44173,-15.13,168.15
44174,6.64,282.44
44175,-28.78,332.89
44176,47.31,192.11
44177,-12.3,322.67
44178,45.33,210.18
44179,-25.02,337.29
44180,-35.46,237.63
44181,7.29,278.59
44182,5.98,282.59
44183,-35.93,271.26
44184,-30.4,244.62
44185,-32.38,342.92
44186,-29.11,340.25
44187,-32.43,356.63
44188,-32.21,330.97
44189,-34.69,348.77
44190,-27.41,324.4
44192,45.13,186.05
44195,8.55,81.66
44197,4.21,92.88
44198,46.28,184.18
44199,-25.72,348.67
44200,41.19,197.48
44201,-49.85,340.14
44212,45.36,165.76
44213,38.45,191.94
44214,-4.4,98.01
44215,42.43,210.41
44216,0.45,90.7
44272,59.65,334.14
44283,-13.4,275.2
44293,-49.37,284.45
44294,-60.45,306.08
44295,-44.65,349.03
44296,-35.71,28.29
44297,-14.14,321.05
44298,-4.53,101.8
44300,-6.27,71.28
44302,-24.62,89.6
44304,-33.56,58.41
44307,-27.33,223.37
44308,-19.33,234.41
44309,-21.92,202.12
44310,-25.15,174.43
44311,-33.77,269.32
44312,-29.8,251.53
44313,-4.45,102.62
44317,-14.73,145.19
44318,-27.53,153.52
44320,9.57,126.64
44321,-2.89,142.15
44322,-15.42,145.27
44323,15.28,121.38
44325,8.57,126.39
44327,-10.6,142.62
44328,16.48,131.54
44330,-14.02,188.09
44332,14.01,124.58
44333,-15.08,145.29
44334,-19.86,148.12
44335,-16.8,146.36
44336,-11.97,144.01
44337,-17.89,146.76
44338,-11.18,142.82
44339,-23.23,239.7
44340,-33.05,251.42
44341,-28.28,246.0
44342,-29.83,261.74
44345,-27.06,41.95
44346,-26.12,35.65
4440,23.75,146.72
44644,-15.29,280.55
44645,-12.83,49.88
44646,-1.0,42.04
44647,-22.24,35.53
44793,-17.13,328.52
44794,-37.92,84.63
44795,-45.39,322.91
44796,-48.9,112.13
44797,-34.99,118.08
44798,-46.36,133.75
44799,-35.91,83.94
44800,-32.47,57.14
44801,-22.13,81.39
44802,-25.68,353.68
44803,-17.91,322.22
44804,-4.23,322.74
44805,5.85,349.96
44806,-30.85,350.71
44807,-32.71,1.98
44808,31.71,313.73
44809,-8.55,325.29
44810,-0.34,312.97
44811,4.58,5.47
44812,8.88,320.65
44813,37.23,319.64
44814,17.7,282.65
44815,20.02,287.14
44816,20.03,287.06
44817,15.25,336.91
44818,12.47,317.28
44819,18.89,291.38
44820,16.11,299.39
44821,19.76,295.69
44822,11.31,299.48
44823,13.11,300.57
44824,-14.6,345.94
44825,18.1,286.85
44826,-13.54,344.0
44827,13.02,326.0
44828,-28.27,358.52
44829,-35.92,9.86
44830,-34.21,2.14
44831,-36.41,336.87
44832,-35.72,349.35
44833,21.42,283.23
44834,17.57,318.45
44835,26.16,295.78
44836,22.54,287.01
44837,32.34,295.29
44838,21.41,288.92
44839,32.29,295.25
44840,32.47,313.39
44841,39.73,327.05
44842,25.17,283.85
44843,-31.02,353.26
44844,23.18,298.55
44845,29.51,311.76
44846,-2.25,315.82
44847,-8.21,325.11
44848,42.75,350.84
44849,17.71,272.0
44850,28.22,307.12
44851,21.14,273.23
44852,-1.58,316.55
44853,10.61,108.72
44871,46.37,346.43
44873,46.67,343.97
44874,51.21,321.01
44875,55.85,327.64
44876,59.19,315.24
44877,66.21,300.78
44878,40.03,332.19
44880,59.34,303.1
44881,43.81,307.2
44883,47.49,346.8
45747,-33.74,64.24
45748,9.84,80.12
45885,45.5,349.91
45937,-14.49,47.49
45938,-2.68,86.97
45939,6.69,82.22
45940,-31.92,281.09
45941,-23.36,244.49
45942,-28.89,249.66
45943,-23.16,224.99
45944,-30.65,281.54
45945,-15.19,213.39
45946,-19.05,176.34
45947,4.73,266.23
45948,7.39,178.24
45949,-18.33,219.23
45950,7.61,169.08
45951,7.73,281.29
45952,11.69,170.53
45953,-10.24,142.2
45954,-13.26,196.97
45955,-11.59,40.62
45956,-22.39,35.55
45957,-0.06,42.83
45958,-33.55,124.04
45959,-39.53,25.95
45960,-37.8,23.87
45961,-54.52,311.68
45962,-35.18,347.8
45963,-13.66,48.21
45964,-29.38,6.32
45965,-17.5,49.58
45966,-19.06,35.76
45967,-51.82,10.95
45968,-26.76,76.38
45969,-27.08,311.52
45971,-21.7,35.5
45972,-15.95,3.52
45973,-12.51,322.3
45974,-34.21,23.58
45975,-24.62,336.35
45976,0.86,43.76
45977,-12.37,46.22
45978,-25.9,34.66
45979,-12.45,40.64
45980,20.21,285.88
45981,20.91,286.68
45982,20.92,289.4
45983,18.82,285.92
45984,19.82,286.59
45986,10.14,98.44
46015,-35.49,264.85
46016,-31.84,229.34
46017,-37.88,217.41
46018,-13.89,50.15
46019,-25.38,45.85
46020,-62.79,116.19
46021,-21.19,88.17
46022,-10.16,120.77
46023,-0.41,89.69
46024,5.2,80.26
46025,-6.53,39.39
46026,-9.32,39.63
46027,-16.21,40.15
46028,-51.31,284.8
46029,-35.87,137.75
46030,-20.5,330.72
46031,-32.73,307.69
46032,-16.09,322.0
46033,-33.2,332.2
46034,-26.83,106.46
46035,-28.11,95.01
46036,-4.45,39.56
46037,-41.18,48.1
46038,-28.39,71.86
46039,-26.58,347.17
46040,-9.7,324.75
46041,-42.59,145.28
46042,2.08,45.43
46043,-29.39,340.16
46044,-15.54,49.71
46045,-29.76,4.29
46046,-22.88,166.91
46047,-36.48,229.75
46048,-23.15,56.28
46049,-62.01,301.28
46050,-64.11,186.85
46051,-54.02,286.5
46052,-54.34,322.85
46053,-48.03,285.31
46054,-27.09,250.72
46055,-49.65,69.61
46056,-57.56,326.81
46057,-33.99,123.26
46058,-50.14,127.35
46059,-61.86,112.74
46060,-52.99,73.34
46061,-31.61,251.71
46062,-33.92,232.81
46063,-14.44,215.13
46064,-21.91,192.62
46065,-25.05,229.94
46066,-19.33,35.53
46067,-61.15,304.54
46068,-32.89,66.07
46069,-53.36,286.14
46070,-14.44,40.84
46071,-51.06,284.76
46072,-25.0,312.19
46073,-28.51,328.66
46131,68.36,353.64
46165,68.65,14.33
46166,82.21,110.85
46167,62.91,357.01
46168,70.94,20.09
46169,72.68,354.86
46170,78.16,357.51
46171,70.43,31.0
46172,71.5,51.79
46173,72.58,16.47
46185,68.24,6.41
46188,64.7,6.94
46189,79.44,8.1
46193,67.86,14.05
46247,49.25,343.42
46274,67.52,15.46
46275,72.96,19.7
46276,72.16,64.08
46279,76.48,49.9
46280,76.64,69.05
46283,73.31,37.22
46290,70.83,27.39
46293,73.38,43.89
46298,70.51,22.67
46320,65.01,11.48
46358,50.53,334.44
46359,50.24,331.01
4639,-15.8,213.97
46470,3.13,49.43
46471,3.63,54.41
46472,2.0,45.4
46473,11.19,79.99
46505,52.6,231.04
46506,45.37,233.66
46507,54.03,226.9
46508,53.75,198.53
4688,25.82,297.58
4689,12.0,277.41
46947,70.38,22.52
46949,26.69,128.32
46951,22.72,130.57
46952,30.5,130.16
46954,31.02,138.99
46956,34.66,161.6
46962,40.86,195.73
46969,28.77,129.39
47516,23.79,137.46
47526,8.28,103.4
47531,75.61,354.02
47563,73.12,357.18
47564,65.97,10.63
47565,65.85,11.53
47566,70.51,39.27
47567,78.26,12.22
47568,80.22,16.38
47569,78.88,7.51
47570,78.23,356.7
47575,38.23,184.88
47576,23.72,148.17
47577,40.64,314.51
47578,39.84,166.13
47579,24.88,125.19
47580,24.27,288.89
47581,22.37,298.93
47582,22.36,296.03
47583,28.13,129.09
47584,-2.82,107.37
47585,12.69,120.44
47586,32.49,129.74
47587,12.49,139.63
47588,21.6,126.3
47589,19.69,132.97
47590,30.05,134.02
47591,28.26,156.82
47592,21.76,144.0
47593,25.98,138.24
47594,28.62,147.59
47600,32.37,136.18
47603,24.57,130.26
47604,41.6,28.16
47605,26.85,144.66
47607,22.47,121.2
47608,29.0,123.98
47609,33.39,155.34
47610,12.18,276.94
47611,18.64,130.5
47612,17.44,299.21
47613,28.28,129.48
47614,11.56,280.87
47617,16.55,108.8
47623,32.35,139.11
47635,79.77,1.91
47640,17.29,297.33
47641,31.3,138.49
47642,16.99,298.35
47643,28.04,123.06
47661,31.15,130.3
47664,20.05,114.54
47665,22.58,125.54
47666,37.3,145.2
47667,20.34,121.76
47668,26.77,127.9
47669,30.61,134.44
47705,70.14,44.15
47706,69.23,35.46
47707,72.61,31.17
47708,70.08,30.17
47775,78.8,358.95
47782,68.99,6.22
47794,70.13,31.03
47795,65.37,4.58
47796,70.4,33.92
47797,74.84,13.28
47798,70.92,28.77
47799,67.52,6.49
47800,69.43,8.31
4873,-8.41,123.81
4877,-29.68,113.03
48830,67.35,13.84
48835,71.13,25.53
4888,38.5,138.04
48954,0.15,73.06
48955,-17.63,49.52
48956,-24.1,61.21
48957,1.93,73.57
48958,0.52,73.18
48959,13.37,144.82
48960,25.85,131.27
48961,9.93,128.33
48962,-20.69,166.59
48963,-10.47,199.01
48964,-1.88,182.97
48965,42.19,139.42
48966,-1.92,147.01
48967,28.32,129.54
48968,11.05,166.59
48969,1.12,159.09
48970,9.06,165.47
48971,20.07,110.42
48972,33.48,166.68
48973,0.34,131.02
48974,22.15,120.9
48975,35.88,135.32
48976,38.62,129.58
48977,5.4,163.03
48978,0.42,132.63
48979,-27.14,250.68
48980,-18.27,219.22
48981,-23.26,224.94
48982,-46.25,284.84
48983,-30.75,231.82
48985,38.53,142.24
48986,41.67,140.66
48987,36.06,181.01
48988,37.29,134.84
48989,37.39,131.99
48990,47.14,235.71
48991,46.68,235.82
49001,35.38,126.04
49061,44.13,145.06
49063,34.75,129.52
49064,35.57,192.49
49065,41.42,141.16
49068,35.68,140.74
49069,37.74,137.24
49072,40.86,140.24
49074,39.53,164.86
49482,-34.12,87.63
49483,-23.4,85.12
49507,-10.21,120.05
49508,-31.51,115.43
49509,-20.45,38.59
49519,-15.37,103.16
49566,16.7,246.94
49567,8.85,281.07
49568,24.27,123.71
49569,8.82,274.5
49570,19.77,254.67
49571,10.89,156.33
49572,18.84,255.57
49588,38.1,298.89
49589,26.23,286.98
49590,36.77,295.79
49591,45.93,174.42
49592,30.85,133.18
49593,42.63,185.29
49595,37.59,221.82
